icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,epoch_time,date,time
abb507,SWA1153 ,United States,1659915689.0,1659915689,-95.4413,38.6429,4617.72,False,176.63,6.69,-9.1,,4914.9,7430,False,0,1659915689,2022-08-07,19:41:29
e4926f,GLO2026 ,Brazil,1659915686.0,1659915687,-45.5442,-23.2244,8930.64,False,159.6,256.77,-10.73,,9372.6,,False,0,1659915689,2022-08-07,19:41:29
0d0a26,,Mexico,1659915673.0,1659915686,-113.3184,34.0987,10066.02,False,245.29,143.44,0.0,,10728.96,,False,0,1659915689,2022-08-07,19:41:29
ab0ed6,UAL372  ,United States,1659915604.0,1659915605,-122.3808,37.6067,,True,1.03,28.12,,,,,False,0,1659915689,2022-08-07,19:41:29
0d0a27,,Mexico,1659915455.0,1659915458,-99.422,18.8846,6088.38,False,138.27,49.38,0.65,,6446.52,,False,0,1659915689,2022-08-07,19:41:29
ac9840,N910SE  ,United States,1659915688.0,1659915688,-118.1082,34.1385,1828.8,False,60.44,281.79,-0.98,,1882.14,,False,0,1659915689,2022-08-07,19:41:29
a1c7e4,UAL2632 ,United States,1659915510.0,1659915510,-106.9429,39.6606,10972.8,False,247.15,262.22,0.0,,11681.46,1646,False,0,1659915689,2022-08-07,19:41:29
aa3226,AAL1736 ,United States,1659915689.0,1659915689,-92.3124,38.9414,10980.42,False,238.25,208.5,0.0,,11696.7,1314,False,0,1659915689,2022-08-07,19:41:29
a031e5,BTQ847  ,United States,1659915689.0,1659915689,-77.6346,39.9191,2948.94,False,125.27,317.66,-5.85,,3116.58,2124,False,0,1659915689,2022-08-07,19:41:29
a4bc13,N404G   ,United States,1659915688.0,1659915689,-84.7353,40.092,12489.18,False,172.91,68.17,0.0,,13258.8,5732,False,0,1659915689,2022-08-07,19:41:29
aaed05,FGR803  ,United States,1659915597.0,1659915597,-122.1607,32.6508,11887.2,False,235.44,75.96,0.0,,12580.62,,False,0,1659915689,2022-08-07,19:41:29
7583fa,GAP2520 ,Philippines,1659915689.0,1659915689,121.0124,14.5082,,True,0.0,331.88,,,,,False,0,1659915689,2022-08-07,19:41:29
a59f53,SWA1504 ,United States,1659915649.0,1659915649,-114.7333,38.6284,11582.4,False,222.53,257.31,0.0,,12306.3,3715,False,0,1659915689,2022-08-07,19:41:29
a6d9c3,AAL2023 ,United States,1659915689.0,1659915689,-101.2958,34.8018,10652.76,False,223.86,107.94,0.0,,11285.22,1740,False,0,1659915689,2022-08-07,19:41:29
aa67c6,00000000,United States,1659915689.0,1659915689,-83.9582,38.3763,12496.8,False,241.53,307.99,-0.33,,13251.18,6012,False,0,1659915689,2022-08-07,19:41:29
ac2d16,RVF127  ,United States,1659915689.0,1659915689,-150.3152,61.4159,1341.12,False,131.88,349.44,-4.55,,1348.74,2201,False,0,1659915689,2022-08-07,19:41:29
acd296,AAL2554 ,United States,1659915689.0,1659915689,-103.6429,34.8982,10363.2,False,237.8,274.22,-0.33,,11033.76,,False,0,1659915689,2022-08-07,19:41:29
a96f07,SKW3087 ,United States,1659915689.0,1659915689,-92.6589,31.633,8229.6,False,228.63,129.89,0.0,,8740.14,,False,0,1659915689,2022-08-07,19:41:29
a2f6ba,AAY686  ,United States,1659915682.0,1659915682,-81.6717,34.3296,8412.48,False,223.46,154.79,-7.15,,9006.84,,False,0,1659915689,2022-08-07,19:41:29
acd299,ASA2    ,United States,1659915656.0,1659915658,-96.9377,46.1232,10050.78,False,258.13,102.43,-0.33,,10561.32,,False,0,1659915689,2022-08-07,19:41:29
a280a4,SKW3530 ,United States,1659915689.0,1659915689,-122.9563,44.6186,10668.0,False,222.81,175.9,0.0,,11216.64,1531,False,0,1659915689,2022-08-07,19:41:29
a0b6ea,SKW5429 ,United States,1659915688.0,1659915688,-87.9197,41.8849,2316.48,False,162.58,90.73,-6.5,,2461.26,0036,False,0,1659915689,2022-08-07,19:41:29
7583e4,APG641  ,Philippines,1659915689.0,1659915689,121.0369,14.5327,3604.26,False,175.43,180.17,11.7,,3794.76,,False,0,1659915689,2022-08-07,19:41:29
a58c2e,ASA508  ,United States,1659915688.0,1659915689,-91.825,40.6766,9753.6,False,248.9,274.98,3.25,,10378.44,6760,False,0,1659915689,2022-08-07,19:41:29
a34c1f,N311SG  ,United States,1659915688.0,1659915689,-117.4713,33.22,1767.84,False,48.61,320.58,0.65,,1836.42,,False,0,1659915689,2022-08-07,19:41:29
a676c4,GTI3601 ,United States,1659915689.0,1659915689,-93.0359,39.0269,8900.16,False,234.1,93.91,7.48,,9502.14,,False,0,1659915689,2022-08-07,19:41:29
7583ed,PAL467  ,Philippines,1659915483.0,1659915566,126.6648,34.7781,10660.38,False,242.66,184.86,0.33,,11468.1,7141,False,0,1659915689,2022-08-07,19:41:29
a72f2b,JTL56   ,United States,1659915688.0,1659915689,-92.8324,40.5684,12192.0,False,219.7,245.96,0.0,,12954.0,,False,0,1659915689,2022-08-07,19:41:29
ab0d4a,PJC11   ,United States,1659915689.0,1659915689,-74.8134,40.6686,5486.4,False,192.14,244.46,0.0,,5791.2,2313,False,0,1659915689,2022-08-07,19:41:29
a2d0c6,N2803K  ,United States,1659915688.0,1659915688,-122.7849,48.9982,91.44,False,45.39,197.82,-1.3,,83.82,,False,0,1659915689,2022-08-07,19:41:29
151de3,SDM6574 ,Russian Federation,1659915689.0,1659915689,88.331,56.5404,10972.8,False,217.73,303.73,0.0,,11056.62,,False,0,1659915689,2022-08-07,19:41:29
151de5,SDM6001 ,Russian Federation,1659915646.0,1659915646,58.6633,60.5626,10668.0,False,231.57,96.76,0.0,,11064.24,,False,0,1659915689,2022-08-07,19:41:29
a160ea,N1881L  ,United States,1659915496.0,1659915496,-86.3146,35.9039,640.08,False,82.03,191.94,-1.63,,723.9,,False,0,1659915689,2022-08-07,19:41:29
e49206,        ,Brazil,1659915680.0,1659915680,-47.9177,-15.8732,,True,6.17,267.19,,,,,False,0,1659915689,2022-08-07,19:41:29
7c6d9b,QFA675  ,Australia,1659915688.0,1659915688,142.1758,-36.8572,10972.8,False,208.17,291.3,0.0,,11033.76,4006,False,0,1659915689,2022-08-07,19:41:29
151dd4,AFL1851 ,Russian Federation,1659915685.0,1659915685,51.0233,43.1285,10050.78,False,224.43,358.03,0.0,,10462.26,,False,0,1659915689,2022-08-07,19:41:29
a59f15,UAL2094 ,United States,1659915689.0,1659915689,-88.4068,35.3995,10043.16,False,246.9,39.0,0.0,,10698.48,2504,True,0,1659915689,2022-08-07,19:41:29
a8913b,JBU276  ,United States,1659915509.0,1659915684,-72.6725,41.2755,3528.06,False,151.32,336.14,-6.5,,3718.56,5764,False,0,1659915689,2022-08-07,19:41:29
151dd8,AFL1508 ,Russian Federation,1659915689.0,1659915689,49.2769,57.5414,10668.0,False,222.76,83.24,0.0,,11049.0,,False,0,1659915689,2022-08-07,19:41:29
0d0e01,VOI550  ,Mexico,1659915689.0,1659915689,-112.7375,28.9212,11894.82,False,236.89,136.5,0.0,,12603.48,,False,0,1659915689,2022-08-07,19:41:29
a34c76,TKK31   ,United States,1659915689.0,1659915689,-75.5929,39.7635,411.48,False,51.1,184.62,-2.93,,449.58,4243,False,0,1659915689,2022-08-07,19:41:29
0d0e03,VOI667  ,Mexico,1659915689.0,1659915689,-98.1345,18.6909,7719.06,False,201.47,292.05,-5.53,,8206.74,,False,0,1659915689,2022-08-07,19:41:29
7c11ec,DTQ     ,Australia,1659915689.0,1659915689,152.4566,-27.9391,2270.76,False,76.62,251.2,1.63,,2362.2,2506,False,0,1659915689,2022-08-07,19:41:29
86d96c,ANA761  ,Japan,1659915689.0,1659915689,135.2463,34.664,3223.26,False,156.59,292.61,5.2,,3436.62,,False,0,1659915689,2022-08-07,19:41:29
a423d7,DAL2244 ,United States,1659915688.0,1659915688,-79.08,37.4246,8549.64,False,243.62,222.35,2.6,,9098.28,7750,False,0,1659915689,2022-08-07,19:41:29
c080e0,WJA449  ,Canada,1659915689.0,1659915689,-116.8645,49.9,11582.4,False,207.46,265.45,-0.33,,12100.56,,False,0,1659915689,2022-08-07,19:41:29
7c6d8e,QFA509  ,Australia,1659915661.0,1659915674,151.0354,-32.9749,5250.18,False,174.97,178.48,-9.43,,5326.38,1122,False,0,1659915689,2022-08-07,19:41:29
7c6d8d,QFA510  ,Australia,1659915689.0,1659915689,151.8036,-33.2528,8862.06,False,245.72,15.17,6.83,,8915.4,,False,0,1659915689,2022-08-07,19:41:29
7c6d8c,QFA578  ,Australia,1659915689.0,1659915689,150.6052,-33.0213,9745.98,False,236.57,345.9,8.45,,9860.28,1426,False,0,1659915689,2022-08-07,19:41:29
abfa24,AAL92   ,United States,1659915689.0,1659915689,-72.5439,41.1884,11887.2,False,240.09,81.87,-0.33,,12603.48,4012,False,0,1659915689,2022-08-07,19:41:29
7583a5,CEB474  ,Philippines,1659915689.0,1659915689,121.019,14.1291,2705.1,False,157.77,318.3,-7.8,,2903.22,,False,0,1659915689,2022-08-07,19:41:29
7583a4,CEB157  ,Philippines,1659915689.0,1659915689,123.0213,12.8742,11277.6,False,242.07,130.09,-0.33,,12070.08,,False,0,1659915689,2022-08-07,19:41:29
aaa4dc,UAL2448 ,United States,1659915684.0,1659915684,-74.1749,40.7005,,True,0.0,95.62,,,,3632,False,0,1659915689,2022-08-07,19:41:29
151df0,SDM6411 ,Russian Federation,1659915532.0,1659915537,53.7687,55.5456,8427.72,False,197.81,129.2,-11.38,,9616.44,,False,0,1659915689,2022-08-07,19:41:29
7583ae,GAP2140 ,Philippines,1659915646.0,1659915650,121.013,14.5086,,True,0.0,329.06,,,,,False,0,1659915689,2022-08-07,19:41:29
7c6d7b,JST565  ,Australia,1659915689.0,1659915689,153.0561,-27.7827,3505.2,False,177.24,196.7,4.55,,3566.16,1027,False,0,1659915689,2022-08-07,19:41:29
151df3,SDM6461 ,Russian Federation,1659915599.0,1659915604,56.4274,56.6917,10668.0,False,215.02,123.39,0.0,,11056.62,,False,0,1659915689,2022-08-07,19:41:29
151df5,SDM6401 ,Russian Federation,1659915474.0,1659915532,53.3028,58.1447,10668.0,False,228.04,106.51,0.33,,11079.48,,False,0,1659915689,2022-08-07,19:41:29
151df7,SDM6057 ,Russian Federation,1659915542.0,1659915542,51.4188,49.4863,10675.62,False,223.1,173.65,0.0,,10957.56,0726,False,0,1659915689,2022-08-07,19:41:29
a34c58,UPS944  ,United States,1659915688.0,1659915688,-111.4828,40.1317,4792.98,False,182.69,268.55,0.0,,,,False,0,1659915689,2022-08-07,19:41:29
7583b7,CEB650  ,Philippines,1659915689.0,1659915689,121.3823,14.4524,3467.1,False,223.15,303.91,-11.38,,4130.04,,False,0,1659915689,2022-08-07,19:41:29
7c6d93,QFA708  ,Australia,1659915689.0,1659915689,152.8813,-26.0051,9334.5,False,214.04,324.09,6.83,,9806.94,2577,False,0,1659915689,2022-08-07,19:41:29
151deb,SDM6357 ,Russian Federation,1659915689.0,1659915689,50.2876,44.3287,10355.58,False,217.85,211.78,0.0,,10736.58,,False,0,1659915689,2022-08-07,19:41:29
7c6d91,QFA935  ,Australia,1659915688.0,1659915689,149.7735,-30.1836,10355.58,False,180.49,236.04,0.0,,10660.38,1174,False,0,1659915689,2022-08-07,19:41:29
7c6d99,QFA423  ,Australia,1659915689.0,1659915689,145.4533,-37.5474,2667.0,False,133.69,236.62,-6.18,,2743.2,3603,False,0,1659915689,2022-08-07,19:41:29
abc4d8,SWA876  ,United States,1659915688.0,1659915689,-80.2928,38.7265,10965.18,False,249.76,302.38,0.65,,11658.6,2451,False,0,1659915689,2022-08-07,19:41:29
7c6d98,QFA513  ,Australia,1659915689.0,1659915689,152.5713,-28.8798,9898.38,False,196.41,202.0,4.23,,10256.52,1105,False,0,1659915689,2022-08-07,19:41:29
0d0e1f,AMX944  ,Mexico,1659915688.0,1659915688,-98.8153,19.6767,4800.6,False,164.08,23.27,7.48,,5074.92,,False,0,1659915689,2022-08-07,19:41:29
adaee8,AAL2245 ,United States,1659915689.0,1659915689,-85.1778,39.0761,10972.8,False,246.76,233.99,0.0,,11681.46,1461,False,0,1659915689,2022-08-07,19:41:29
ad4bcb,JBU798  ,United States,1659915688.0,1659915689,-81.3274,29.3278,7010.4,False,218.96,356.9,4.88,,7437.12,,False,0,1659915689,2022-08-07,19:41:29
a46c9a,UAL1083 ,United States,1659915688.0,1659915689,-95.9017,28.3122,8816.34,False,253.24,203.34,5.53,,9364.98,,False,0,1659915689,2022-08-07,19:41:29
a913bd,TAI583  ,United States,1659915689.0,1659915689,-80.6795,29.3141,10370.82,False,242.48,174.28,0.0,,10980.42,7016,False,0,1659915689,2022-08-07,19:41:29
e490c3,TAM3339 ,Brazil,1659915665.0,1659915665,-50.1193,-25.7231,10683.24,False,265.73,63.43,0.0,,11117.58,,False,0,1659915689,2022-08-07,19:41:29
758530,CEB566  ,Philippines,1659915689.0,1659915689,121.0157,14.5141,,True,3.34,45.0,,,,,False,0,1659915689,2022-08-07,19:41:29
aaa593,UAL1592 ,United States,1659915688.0,1659915689,-100.4846,37.1342,11277.6,False,233.29,125.76,8.13,,11856.72,1121,False,0,1659915689,2022-08-07,19:41:29
a06860,N125XP  ,United States,1659915689.0,1659915689,-74.6335,40.7092,1188.72,False,162.84,32.49,0.33,,1272.54,7045,False,0,1659915689,2022-08-07,19:41:29
a23ea4,N2438R  ,United States,1659915689.0,1659915689,-83.0384,39.6047,746.76,False,53.7,23.13,0.98,,784.86,,False,0,1659915689,2022-08-07,19:41:29
e490c8,LTG8477 ,Brazil,1659915666.0,1659915689,-45.4399,-21.1131,11582.4,False,210.42,220.94,0.0,,12153.9,,False,0,1659915689,2022-08-07,19:41:29
a913d6,UAL14   ,United States,1659915685.0,1659915685,-74.1665,40.7,,True,4.63,95.62,,,,4045,False,0,1659915689,2022-08-07,19:41:29
a8f3ab,N676T   ,United States,1659915689.0,1659915689,-84.6508,35.2315,1767.84,False,86.04,3.08,1.95,,1920.24,3114,False,0,1659915689,2022-08-07,19:41:29
ace549,N93WE   ,United States,1659915688.0,1659915689,-122.1421,47.6586,548.64,False,61.24,178.56,0.0,,556.26,,False,0,1659915689,2022-08-07,19:41:29
aaa58b,UAL2266 ,United States,1659915688.0,1659915688,-109.9833,32.0881,11582.4,False,244.13,277.02,0.0,,12275.82,2402,False,0,1659915689,2022-08-07,19:41:29
c080a2,WJA118  ,Canada,1659915688.0,1659915688,-114.0145,51.1261,,True,9.77,45.0,,,,,False,0,1659915689,2022-08-07,19:41:29
c080a3,WJA557  ,Canada,1659915676.0,1659915676,-102.4688,51.2628,12192.0,False,211.79,277.68,0.0,,12595.86,,False,0,1659915689,2022-08-07,19:41:29
aaa595,SWA764  ,United States,1659915688.0,1659915689,-115.7267,32.6915,11582.4,False,237.1,301.97,0.0,,12306.3,,False,0,1659915689,2022-08-07,19:41:29
a0fea6,AAL606  ,United States,1659915686.0,1659915686,-90.4542,29.0669,10370.82,False,242.85,282.98,0.0,,11018.52,,False,0,1659915689,2022-08-07,19:41:29
a0552b,N120RB  ,United States,1659915686.0,1659915686,-96.5172,46.6472,2385.06,False,110.82,307.46,-7.15,,2461.26,,False,0,1659915689,2022-08-07,19:41:29
a9bf4b,DAL1012 ,United States,1659915689.0,1659915689,-101.4788,40.2766,11277.6,False,254.53,67.17,0.0,,11993.88,7622,False,0,1659915689,2022-08-07,19:41:29
a0681c,AAL1323 ,United States,1659915688.0,1659915689,-82.3088,35.1254,7322.82,False,209.58,257.67,-0.33,,7780.02,,False,0,1659915689,2022-08-07,19:41:29
a890c4,GTW651  ,United States,1659915688.0,1659915689,-87.2272,39.6791,12138.66,False,246.38,258.31,-12.03,,12923.52,2345,False,0,1659915689,2022-08-07,19:41:29
ad4bec,N956LA  ,United States,1659915687.0,1659915687,-118.4306,33.9165,38.1,False,55.41,158.2,0.33,,-15.24,,False,0,1659915689,2022-08-07,19:41:29
a890b7,N651CV  ,United States,1659915689.0,1659915689,-81.3224,28.9019,883.92,False,133.38,221.56,-3.9,,975.36,6543,False,0,1659915689,2022-08-07,19:41:29
a6a0d4,N526SM  ,United States,1659915689.0,1659915689,-115.9382,43.7808,9898.38,False,220.12,286.15,3.25,,10454.64,,False,0,1659915689,2022-08-07,19:41:29
aa9d6e,UAL918  ,United States,1659915689.0,1659915689,-72.0941,41.5726,10058.4,False,249.24,60.58,0.0,,10675.62,7631,False,0,1659915689,2022-08-07,19:41:29
adaef6,N981BB  ,United States,1659915687.0,1659915688,-148.3387,60.7831,7475.22,False,127.2,113.35,4.88,,7589.52,,False,0,1659915689,2022-08-07,19:41:29
c080ae,WJA2767 ,Canada,1659915688.0,1659915689,-79.6028,43.6715,144.78,False,245.99,353.4,-7.15,,754.38,4041,False,0,1659915689,2022-08-07,19:41:29
c080ac,WJA489  ,Canada,1659915652.0,1659915686,-93.3748,48.7234,10972.8,False,200.45,298.01,0.0,,11468.1,7321,False,0,1659915689,2022-08-07,19:41:29
c02c81,WEN3477 ,Canada,1659915688.0,1659915688,-78.9015,43.9771,2956.56,False,140.6,227.97,-5.53,,3162.3,6273,False,0,1659915689,2022-08-07,19:41:29
a9bf2b,N727SP  ,United States,1659915689.0,1659915689,-91.5767,39.0453,762.0,False,51.79,283.21,0.33,,769.62,,False,0,1659915689,2022-08-07,19:41:29
7c37e6,LBS     ,Australia,1659915687.0,1659915688,152.8825,-27.9329,960.12,False,51.8,74.45,-0.98,,1043.94,,False,0,1659915689,2022-08-07,19:41:29
0d0cce,VOI234  ,Mexico,1659915689.0,1659915689,-97.6277,17.5802,8953.5,False,235.11,126.37,-4.23,,9540.24,,False,0,1659915689,2022-08-07,19:41:29
acd264,N925SY  ,United States,1659915662.0,1659915682,-81.5021,38.1766,4792.98,False,95.65,246.88,0.0,,5082.54,6552,False,0,1659915689,2022-08-07,19:41:29
7c6d2e,VOZ319  ,Australia,1659915689.0,1659915689,146.1529,-36.1883,10203.18,False,256.38,39.05,6.83,,10195.56,1351,False,0,1659915689,2022-08-07,19:41:29
7c6d2b,VOZ318  ,Australia,1659915689.0,1659915689,151.9878,-29.1226,11559.54,False,178.75,215.75,2.6,,11971.02,1201,False,0,1659915689,2022-08-07,19:41:29
7c6d2a,VOZ314  ,Australia,1659915689.0,1659915689,147.1,-34.3443,11582.4,False,197.0,218.43,0.0,,11727.18,1170,False,0,1659915689,2022-08-07,19:41:29
ac8289,JBU1401 ,United States,1659915689.0,1659915689,-79.7878,27.0013,4876.8,False,182.69,205.7,-7.48,,5173.98,1141,False,0,1659915689,2022-08-07,19:41:29
a939e8,DAL1651 ,United States,1659915689.0,1659915689,-84.3424,33.7326,3451.86,False,143.03,269.18,-7.8,,3680.46,2445,False,0,1659915689,2022-08-07,19:41:29
400834,BAW833D ,United Kingdom,1659915689.0,1659915689,0.2449,50.8166,11582.4,False,143.96,293.82,-2.93,,11795.76,7522,False,0,1659915689,2022-08-07,19:41:29
abb271,SWA294  ,United States,1659915687.0,1659915688,-95.8838,29.9445,2087.88,False,143.81,141.24,-6.18,,2225.04,1636,False,0,1659915689,2022-08-07,19:41:29
a6c6d0,N536B   ,United States,1659915688.0,1659915689,-85.4671,36.4845,7376.16,False,163.49,118.98,-4.88,,7833.36,,False,0,1659915689,2022-08-07,19:41:29
a939de,TRANGL1 ,United States,1659915689.0,1659915689,-78.3759,36.0837,3108.96,False,59.57,126.57,5.85,,3299.46,,False,0,1659915689,2022-08-07,19:41:29
7c6d29,VOZ412  ,Australia,1659915689.0,1659915689,151.2045,-34.1173,1767.84,False,129.43,171.77,11.05,,1821.18,,False,0,1659915689,2022-08-07,19:41:29
a4380f,FFT1102 ,United States,1659915688.0,1659915689,-113.4462,35.881,8214.36,False,116.83,100.91,3.9,,8252.46,7621,False,0,1659915689,2022-08-07,19:41:29
a0ebab,AAL801  ,United States,1659915689.0,1659915689,-75.484,38.5278,5219.7,False,203.58,188.87,7.8,,5532.12,6630,False,0,1659915689,2022-08-07,19:41:29
e490ee,TAM3209 ,Brazil,1659915599.0,1659915602,-46.5864,-23.4656,1242.06,False,90.67,73.52,-3.9,,1325.88,,False,0,1659915689,2022-08-07,19:41:29
49514b,TAP1549 ,Portugal,1659915675.0,1659915686,-10.6293,36.9737,10058.4,False,226.01,213.58,0.0,,10690.86,7617,False,0,1659915689,2022-08-07,19:41:29
7c6d38,VOZ551  ,Australia,1659915521.0,1659915552,135.3129,-36.1483,10972.8,False,198.62,271.19,0.0,,11049.0,3711,False,0,1659915689,2022-08-07,19:41:29
7c6d37,VOZ824  ,Australia,1659915689.0,1659915689,149.6478,-35.1253,11963.4,False,202.61,229.84,2.6,,12100.56,,False,0,1659915689,2022-08-07,19:41:29
7c6d33,VOZ818  ,Australia,1659915377.0,1659915423,144.8449,-37.6621,22.86,True,68.61,274.3,-3.25,,,7517,False,0,1659915689,2022-08-07,19:41:29
aa9d50,SWA2419 ,United States,1659915689.0,1659915689,-117.9878,33.6443,6583.68,False,212.98,90.14,10.73,,6972.3,,False,0,1659915689,2022-08-07,19:41:29
a17527,AAL371  ,United States,,1659915396,,,,False,250.89,109.4,0.0,,,,False,0,1659915689,2022-08-07,19:41:29
495151,TAP1032 ,Portugal,1659915689.0,1659915689,-8.3447,39.129,5173.98,False,224.14,67.32,11.05,,5532.12,4401,False,0,1659915689,2022-08-07,19:41:29
a31829,AAY2624 ,United States,1659915689.0,1659915689,-84.1976,34.9347,6057.9,False,206.55,188.59,5.53,,6431.28,,False,0,1659915689,2022-08-07,19:41:29
c03f85,WSW161  ,Canada,1659915554.0,1659915555,-79.8956,43.1677,320.04,False,77.12,287.47,-4.23,,320.04,3662,False,0,1659915689,2022-08-07,19:41:29
7c6d26,VOZ308  ,Australia,1659915688.0,1659915689,144.7886,-37.4082,2125.98,False,161.66,171.77,-8.13,,2209.8,1070,False,0,1659915689,2022-08-07,19:41:29
ac828f,ENY3611 ,United States,1659915688.0,1659915689,-99.0519,32.5685,5996.94,False,193.09,262.34,-11.7,,6393.18,,False,0,1659915689,2022-08-07,19:41:29
a806d8,UPS86   ,United States,1659915689.0,1659915689,-150.9845,61.2186,4572.0,False,181.81,277.97,12.35,,4572.0,7274,False,0,1659915689,2022-08-07,19:41:29
440c33,EJU16KB ,Austria,1659915689.0,1659915689,8.8203,45.2669,1889.76,False,143.11,2.06,-6.83,,2042.16,5132,False,0,1659915689,2022-08-07,19:41:29
0d0cfd,VOI944  ,Mexico,1659915689.0,1659915689,-97.7609,31.9772,11269.98,False,233.16,33.02,-0.33,,11955.78,6346,False,0,1659915689,2022-08-07,19:41:29
a10bef,CAP3131 ,United States,1659915387.0,1659915387,-76.0822,43.1111,220.98,False,35.08,184.21,-4.88,,289.56,4111,False,0,1659915689,2022-08-07,19:41:29
adf0f3,N998GB  ,United States,1659915688.0,1659915688,-116.7082,43.5637,11277.6,False,234.15,91.51,0.0,,11932.92,,False,0,1659915689,2022-08-07,19:41:29
a53207,AAL1473 ,United States,1659915689.0,1659915689,-112.1066,33.4151,1203.96,False,115.03,250.67,3.9,,1226.82,,False,0,1659915689,2022-08-07,19:41:29
a31890,SKW3937 ,United States,1659915679.0,1659915681,-123.0597,43.6623,7429.5,False,198.16,178.21,-4.55,,7840.98,4724,False,0,1659915689,2022-08-07,19:41:29
151e7c,NWS315  ,Russian Federation,1659915688.0,1659915689,48.8097,52.4437,11277.6,False,224.17,110.56,0.0,,11582.4,1513,False,0,1659915689,2022-08-07,19:41:29
a1d87a,AAY1591 ,United States,1659915678.0,1659915678,-85.3737,41.7331,6865.62,False,214.52,169.5,3.58,,7277.1,,False,0,1659915689,2022-08-07,19:41:29
c03f02,WJA1591 ,Canada,1659915688.0,1659915689,-95.9631,41.4514,10972.8,False,246.7,313.65,0.0,,11704.32,1744,False,0,1659915689,2022-08-07,19:41:29
a79821,JBU1692 ,United States,1659915689.0,1659915689,-79.0336,26.5724,10652.76,False,231.15,8.83,0.0,,11269.98,,False,0,1659915689,2022-08-07,19:41:29
0d0cb0,VIV603  ,Mexico,1659915449.0,1659915450,-100.815,26.863,9052.56,False,230.45,120.74,-15.28,,9631.68,,False,0,1659915689,2022-08-07,19:41:29
a2d201,N281DD  ,United States,1659915689.0,1659915689,-83.4648,29.3418,7391.4,False,124.22,86.44,-2.28,,7810.5,,False,0,1659915689,2022-08-07,19:41:29
a22bf0,SWA50   ,United States,1659915689.0,1659915689,-95.3594,29.9444,4457.7,False,189.83,0.0,15.28,,4724.4,,False,0,1659915689,2022-08-07,19:41:29
